brand,model,variant,year,fuel_type,transmission,owner_count,km_driven,mileage,engine_capacity,cylinders,seating_capacity,safety_rating,city,health_score,maintenance_cost,ex_showroom_price,selling_price
Honda,WR-V,Legender,2015,Electric,Manual,2,133503,22.6,0,0,7,3,Bangalore,87,Medium,4.04,3.51
Tesla,Model S,ZXI,2022,Electric,Automatic,1,41377,506.0,0,0,5,5,Pune,80,Medium,93.32,81.15
Mahindra,Scorpio,Crysta,2013,Diesel,Automatic,1,152746,17.4,1997,4,7,5,Hyderabad,85,Medium,6.47,5.63
Audi,Q3,LXI,2012,CNG,Automatic,2,152719,9.6,1998,4,7,5,Chennai,74,High,10.06,8.75
Mercedes-Benz,E-Class,VXI,2024,Petrol,Automatic,1,25877,13.2,2993,6,5,5,Pune,95,High,95.37,82.93
Tesla,Model S,ZXI,2025,Electric,Automatic,2,9055,481.4,0,0,5,5,Chennai,70,Medium,110.18,95.81
Mahindra,XUV300,Sport,2025,Diesel,Automatic,1,6613,20.7,1498,3,5,5,Hyderabad,74,Medium,13.08,11.37
BMW,7 Series,LXI,2013,Diesel,Automatic,1,163743,14.3,1984,4,5,5,Chennai,71,High,35.55,30.91
Mercedes-Benz,E-Class,Sport,2018,CNG,Automatic,1,93212,10.6,1984,4,7,5,Mumbai,96,High,52.0,45.22
Tata,Harrier,ZXI,2024,CNG,Automatic,1,18465,30.0,1498,3,7,4,Kolkata,93,Medium,13.79,11.99
BMW,7 Series,LXI,2014,Diesel,Automatic,1,165747,11.9,2993,6,7,4,Pune,85,High,41.79,36.34
Audi,A4,Crysta,2019,CNG,Automatic,2,68030,10.1,1984,4,5,5,Delhi,81,High,21.02,18.28
Hyundai,Creta,VXI,2015,Electric,Manual,1,107970,20.7,0,0,7,2,Ahmedabad,86,Low,2.86,2.49
BMW,X5,Legender,2015,CNG,Automatic,2,152669,9.2,1998,4,5,5,Bangalore,95,High,30.67,26.67
Maruti Suzuki,Breza,Sport,2017,Electric,Automatic,1,115424,16.3,0,0,5,4,Pune,85,Low,3.22,2.8
Mahindra,XUV300,Crysta,2017,Diesel,Automatic,2,100441,23.4,998,3,7,4,Kolkata,94,Medium,5.95,5.17
Tata,Altroz,Luxury Line,2017,CNG,Manual,1,107828,30.0,1197,3,5,5,Ahmedabad,93,Medium,3.44,2.99
Toyota,Glanza,Performance,2023,CNG,Automatic,1,37225,22.5,1197,3,7,4,Mumbai,71,Medium,12.17,10.58
Honda,Amaze,LXI,2017,Petrol,Manual,1,133621,15.1,1197,3,7,4,Bangalore,94,Medium,4.69,4.08
Hyundai,Alcazar,VXI,2022,Diesel,Manual,1,45919,18.3,998,3,7,3,Mumbai,75,Low,5.31,4.62
Toyota,Corolla Altis,Luxury Line,2020,Petrol,Manual,3,87961,21.8,1497,3,5,4,Mumbai,85,Medium,8.46,7.36
Honda,Amaze,LXI,2021,Diesel,Manual,1,74652,19.3,1497,3,5,4,Bangalore,98,Medium,7.89,6.86
Maruti Suzuki,Baleno,Legender,2023,Diesel,Automatic,2,33945,23.7,998,3,5,4,Hyderabad,78,Low,5.14,4.47
Tata,Altroz,Sport,2013,Electric,Manual,1,186289,19.5,0,0,5,5,Chennai,92,Medium,2.93,2.55
Mercedes-Benz,S-Class,VXI,2019,Diesel,Automatic,1,80977,12.9,1984,4,7,5,Mumbai,77,High,83.05,72.22
Maruti Suzuki,Breza,Performance,2022,CNG,Automatic,1,45749,23.9,1197,3,5,3,Hyderabad,72,Low,3.98,3.46
Maruti Suzuki,Alto,Crysta,2018,Petrol,Automatic,1,106802,23.8,1498,3,5,2,Ahmedabad,79,Low,2.01,1.75
Audi,A4,Legender,2022,Petrol,Automatic,3,48632,11.4,1998,4,7,4,Pune,94,High,31.02,26.97
Honda,City,Crysta,2022,CNG,Manual,1,39508,22.5,1498,3,5,5,Delhi,95,Medium,6.72,5.84
Toyota,Corolla Altis,Performance,2013,Electric,Automatic,1,149029,17.4,0,0,7,5,Kolkata,90,Medium,6.03,5.24
Audi,Q3,Sport,2022,Diesel,Automatic,1,45479,9.2,1998,4,5,5,Kolkata,65,High,30.11,26.18
Mahindra,XUV700,VXI,2024,Petrol,Automatic,2,24009,17.6,2184,4,7,5,Kolkata,69,Medium,13.44,11.69
Tata,Punch,Sport,2013,Petrol,Manual,2,193601,23.0,1497,3,5,5,Bangalore,76,Medium,2.22,1.93
Toyota,Corolla Altis,Sport,2012,Electric,Automatic,2,192821,16.3,0,0,7,5,Ahmedabad,84,Medium,4.67,4.06
Toyota,Corolla Altis,LXI,2013,CNG,Manual,1,191208,25.7,998,3,5,4,Hyderabad,96,Medium,4.47,3.89
Audi,Q3,Crysta,2021,CNG,Automatic,1,68886,10.1,2998,6,7,4,Bangalore,83,High,29.59,25.73
BMW,3 Series,Crysta,2018,Diesel,Automatic,1,85716,12.7,1998,4,5,4,Kolkata,86,High,25.52,22.19
Tata,Safari,Sport,2017,Diesel,Automatic,2,101371,22.7,1498,3,7,4,Ahmedabad,96,Medium,7.96,6.92
Mahindra,XUV300,Performance,2022,Diesel,Manual,2,49787,23.4,1498,3,7,5,Delhi,92,Medium,8.84,7.69
Maruti Suzuki,Dzire,Sport,2019,CNG,Automatic,1,75258,30.0,998,3,7,3,Chennai,74,Low,2.97,2.58
Hyundai,Grand i10,VXI,2020,Petrol,Automatic,2,72459,23.8,1197,3,5,4,Mumbai,72,Low,2.86,2.49
Mahindra,XUV700,LXI,2023,Diesel,Automatic,1,34838,22.3,2184,4,7,4,Mumbai,81,Medium,17.47,15.19
Tata,Safari,Sport,2022,Diesel,Manual,2,50954,20.5,1498,3,7,5,Delhi,98,Medium,12.06,10.49
Mahindra,XUV300,VXI,2013,Diesel,Automatic,2,187310,15.8,1498,3,5,4,Delhi,79,Medium,3.5,3.04
Tata,Tiago,Crysta,2021,Diesel,Automatic,1,60770,19.9,1498,3,7,4,Chennai,66,Medium,4.08,3.55
Hyundai,Grand i10,ZXI,2012,Diesel,Manual,1,152550,22.1,1497,3,5,3,Kolkata,68,Low,1.38,1.2
Audi,A4,ZXI,2014,Petrol,Automatic,1,118695,9.1,1984,4,7,4,Chennai,95,High,17.5,15.22
Mahindra,Scorpio,ZXI,2023,Electric,Automatic,1,46755,17.4,0,0,7,4,Bangalore,92,Medium,20.27,17.63
Honda,Amaze,Crysta,2016,Electric,Manual,3,114450,15.6,0,0,5,4,Hyderabad,98,Medium,4.3,3.74
Audi,A4,LXI,2019,Electric,Automatic,2,93581,538.8,0,0,7,5,Ahmedabad,90,High,26.94,23.43
Tata,Nexon,Legender,2020,Electric,Automatic,1,72656,22.1,0,0,7,5,Kolkata,90,Medium,6.41,5.57
Tata,Tiago,Performance,2015,CNG,Automatic,3,149277,23.2,1497,3,7,5,Chennai,87,Medium,1.86,1.62
Tesla,Model S,VXI,2013,Electric,Automatic,1,143106,466.1,0,0,5,5,Hyderabad,83,Medium,41.33,35.94
Maruti Suzuki,Dzire,Crysta,2017,CNG,Manual,2,118398,25.9,1197,3,5,3,Chennai,82,Low,2.1,1.83
Mercedes-Benz,E-Class,ZXI,2021,Petrol,Automatic,1,69041,12.5,2993,6,7,5,Bangalore,94,High,76.99,66.95
Maruti Suzuki,Dzire,Performance,2021,Petrol,Automatic,1,63467,21.2,1497,3,7,3,Hyderabad,93,Low,4.67,4.06
BMW,7 Series,Performance,2014,CNG,Automatic,1,149756,11.6,1998,4,7,4,Ahmedabad,87,High,35.45,30.83
Mahindra,Bolero,VXI,2018,Diesel,Automatic,3,110060,16.5,1197,3,7,4,Mumbai,77,Medium,5.8,5.04
Toyota,Innova,Legender,2025,Diesel,Automatic,1,7845,23.9,2755,6,7,5,Chennai,74,Medium,27.93,24.29
Hyundai,Alcazar,Legender,2014,Petrol,Automatic,2,178680,21.1,1497,3,7,3,Chennai,71,Low,2.01,1.75
Maruti Suzuki,Ertiga,ZXI,2015,Electric,Manual,1,143092,17.2,0,0,7,2,Ahmedabad,76,Low,2.14,1.86
Mercedes-Benz,C-Class,Legender,2017,CNG,Automatic,2,122992,14.6,2998,6,7,5,Kolkata,69,High,17.24,14.99
Audi,A4,Performance,2013,CNG,Automatic,1,139536,12.9,1998,4,5,5,Chennai,66,High,11.2,9.74
Mahindra,XUV300,Legender,2013,Diesel,Automatic,3,177283,15.8,998,3,7,5,Chennai,76,Medium,3.27,2.84
BMW,3 Series,Legender,2024,Electric,Automatic,1,25442,381.5,0,0,5,4,Mumbai,82,High,52.46,45.62
Mahindra,XUV700,Legender,2013,CNG,Automatic,4,148424,24.6,2184,4,7,4,Bangalore,85,Medium,4.5,3.91
Honda,Civic,LXI,2018,Petrol,Manual,1,114806,18.6,1197,3,5,4,Chennai,77,Medium,4.31,3.75
Tesla,Model S,ZXI,2015,Electric,Automatic,2,152481,479.1,0,0,5,5,Pune,93,Medium,45.87,39.89
Audi,A6,Sport,2022,Electric,Automatic,1,55522,451.6,0,0,7,5,Ahmedabad,68,High,59.12,51.41
Tata,Tiago,Sport,2021,CNG,Automatic,1,64022,24.1,1497,3,7,4,Bangalore,68,Medium,3.69,3.21
BMW,3 Series,Sport,2012,Electric,Automatic,1,179056,443.0,0,0,7,4,Mumbai,96,High,17.32,15.06
BMW,X5,VXI,2019,Diesel,Automatic,2,73876,13.8,1998,4,5,5,Kolkata,71,High,41.85,36.39
Toyota,Camry,ZXI,2025,Diesel,Automatic,1,15542,23.0,998,3,7,5,Ahmedabad,91,Medium,41.22,35.84
Mahindra,Scorpio,VXI,2013,Electric,Manual,1,139948,15.8,0,0,7,5,Chennai,83,Medium,6.06,5.27
Mahindra,Scorpio,LXI,2024,Electric,Manual,2,24311,23.9,0,0,7,4,Delhi,78,Medium,15.5,13.48
Tata,Safari,LXI,2025,Electric,Manual,3,13136,23.8,0,0,7,5,Pune,87,Medium,14.63,12.72
Toyota,Fortuner,LXI,2017,Electric,Automatic,1,123564,18.8,0,0,7,5,Bangalore,88,Medium,21.54,18.73
Mercedes-Benz,C-Class,LXI,2022,CNG,Automatic,2,59425,11.9,2993,6,7,5,Hyderabad,93,High,37.29,32.43
Honda,Civic,Luxury Line,2024,Electric,Automatic,1,24185,23.4,0,0,7,4,Delhi,88,Medium,10.99,9.56
Hyundai,Creta,Luxury Line,2022,CNG,Manual,1,50409,27.5,1498,3,7,2,Pune,86,Low,4.43,3.85
Honda,Amaze,Sport,2020,CNG,Automatic,1,86114,27.2,998,3,5,4,Mumbai,76,Medium,5.55,4.83
BMW,7 Series,VXI,2015,Petrol,Automatic,1,161232,11.6,2998,6,5,4,Hyderabad,68,High,38.8,33.74
Tata,Nexon,VXI,2019,Diesel,Manual,1,86880,21.4,1498,3,5,5,Bangalore,71,Medium,4.76,4.14
BMW,X1,ZXI,2016,Electric,Automatic,1,147174,487.3,0,0,5,5,Pune,71,High,19.33,16.81
Tata,Safari,Sport,2022,Petrol,Manual,1,56253,15.9,1197,3,7,5,Delhi,95,Medium,11.68,10.16
Audi,Q7,Crysta,2017,CNG,Automatic,2,131960,13.1,1984,4,7,5,Pune,71,High,26.79,23.3
Tesla,Model S,Crysta,2021,Electric,Automatic,1,73112,424.0,0,0,5,5,Hyderabad,96,Medium,97.57,84.84
Mercedes-Benz,C-Class,Luxury Line,2023,Electric,Automatic,1,45276,505.5,0,0,5,5,Kolkata,65,High,41.84,36.38
BMW,X5,Performance,2022,Petrol,Automatic,1,54804,14.9,2993,6,7,5,Mumbai,81,High,66.46,57.79
Honda,City,VXI,2013,Electric,Manual,1,182415,23.1,0,0,7,4,Pune,93,Medium,3.24,2.82
Toyota,Innova,Crysta,2018,Electric,Automatic,2,115978,15.9,0,0,7,5,Hyderabad,94,Medium,15.94,13.86
Honda,Amaze,VXI,2024,Diesel,Automatic,1,28807,16.5,1497,3,7,4,Mumbai,70,Medium,9.53,8.29
Hyundai,Alcazar,VXI,2024,Petrol,Automatic,1,24428,20.0,1498,3,7,2,Delhi,89,Low,6.96,6.05
Audi,Q7,VXI,2016,CNG,Automatic,1,126008,11.9,1984,4,5,5,Kolkata,95,High,31.16,27.1
Tata,Punch,LXI,2016,Electric,Automatic,1,130791,19.3,0,0,5,5,Mumbai,85,Medium,4.57,3.97
Toyota,Corolla Altis,Performance,2022,CNG,Automatic,1,46643,25.0,1197,3,5,4,Hyderabad,94,Medium,12.83,11.16
Tata,Punch,Crysta,2017,Electric,Manual,1,105686,23.4,0,0,5,5,Bangalore,91,Medium,4.89,4.25
Toyota,Glanza,Crysta,2016,CNG,Automatic,1,99350,25.5,1497,3,7,5,Pune,73,Medium,5.88,5.11
Maruti Suzuki,Dzire,Legender,2025,CNG,Automatic,1,7103,30.9,1497,3,7,2,Ahmedabad,75,Low,5.12,4.45
Toyota,Glanza,ZXI,2022,CNG,Automatic,1,63013,27.3,1498,3,7,5,Delhi,91,Medium,11.81,10.27
Maruti Suzuki,Ertiga,Performance,2013,Petrol,Automatic,1,153815,23.7,1197,3,7,3,Ahmedabad,78,Low,1.76,1.53
Mercedes-Benz,S-Class,VXI,2018,Petrol,Automatic,1,123808,14.3,1998,4,7,4,Delhi,77,High,62.27,54.15
Honda,Civic,ZXI,2014,Diesel,Manual,3,132713,17.9,998,3,5,4,Pune,88,Medium,2.96,2.57
Audi,A6,Luxury Line,2012,CNG,Automatic,2,177430,11.3,2998,6,7,5,Pune,98,High,20.29,17.64
Toyota,Fortuner,Sport,2018,Electric,Automatic,1,95104,20.3,0,0,7,5,Hyderabad,65,Medium,19.26,16.75
Maruti Suzuki,Baleno,Sport,2025,Electric,Manual,1,6312,22.8,0,0,5,2,Kolkata,83,Low,6.15,5.35
BMW,X1,LXI,2024,CNG,Automatic,1,22940,12.6,2998,6,5,4,Bangalore,80,High,41.32,35.93
Audi,Q3,Legender,2020,Electric,Automatic,1,80775,516.4,0,0,5,4,Pune,73,High,28.66,24.92
Honda,Jazz,Crysta,2016,CNG,Automatic,1,133394,26.6,1498,3,7,4,Mumbai,83,Medium,3.94,3.43
Mahindra,XUV300,Luxury Line,2017,CNG,Manual,1,110233,24.9,1497,3,5,4,Bangalore,76,Medium,4.66,4.05
BMW,5 Series,LXI,2023,CNG,Automatic,1,36741,14.9,1984,4,7,5,Mumbai,70,High,60.81,52.88
Toyota,Corolla Altis,Performance,2023,CNG,Automatic,1,39138,26.2,1497,3,7,5,Pune,89,Medium,12.91,11.23
Mahindra,Scorpio,ZXI,2016,Petrol,Automatic,1,112542,22.9,2184,4,7,5,Hyderabad,72,Medium,7.36,6.4
Mahindra,Thar,Legender,2017,Petrol,Automatic,3,128495,23.4,2184,4,7,4,Chennai,90,Medium,6.07,5.28
Hyundai,Verna,Sport,2024,CNG,Automatic,1,23161,29.4,1498,3,5,2,Mumbai,86,Low,6.57,5.71
Honda,WR-V,LXI,2022,Petrol,Automatic,3,54955,16.6,998,3,5,4,Chennai,94,Medium,7.14,6.21
Mercedes-Benz,S-Class,Sport,2019,Petrol,Automatic,2,96488,11.2,2998,6,7,5,Kolkata,81,High,64.73,56.29
Tata,Punch,Legender,2021,Electric,Manual,4,76431,18.0,0,0,7,5,Mumbai,89,Medium,5.42,4.71
Mercedes-Benz,GLA,LXI,2023,Petrol,Automatic,1,40796,13.7,1998,4,5,4,Pune,73,High,40.45,35.17
Tata,Tiago,VXI,2016,Diesel,Manual,1,138063,22.0,998,3,7,5,Hyderabad,68,Medium,2.24,1.95
Mercedes-Benz,C-Class,Luxury Line,2017,Electric,Automatic,1,135541,496.2,0,0,7,5,Pune,86,High,27.52,23.93
BMW,X1,Legender,2020,Petrol,Automatic,1,66264,11.2,1998,4,7,5,Ahmedabad,89,High,29.6,25.74
Audi,Q7,VXI,2017,Diesel,Automatic,3,109502,12.5,1998,4,5,5,Bangalore,81,High,36.71,31.92
Honda,Jazz,Luxury Line,2021,CNG,Manual,1,69438,30.8,998,3,7,4,Chennai,98,Medium,6.19,5.38
Tesla,Model Y,VXI,2020,Electric,Automatic,1,68646,521.6,0,0,5,5,Bangalore,90,Medium,90.75,78.91
Maruti Suzuki,Alto,LXI,2020,Electric,Automatic,1,72435,18.4,0,0,5,3,Delhi,88,Low,3.17,2.76
Tesla,Model S,Sport,2024,Electric,Automatic,1,30597,455.6,0,0,5,5,Pune,67,Medium,100.34,87.25
Hyundai,Alcazar,Legender,2022,Diesel,Manual,1,55271,23.0,1498,3,7,3,Hyderabad,71,Low,4.93,4.29
Toyota,Corolla Altis,Crysta,2024,CNG,Automatic,1,18022,27.2,1497,3,5,5,Mumbai,68,Medium,13.19,11.47
Toyota,Corolla Altis,Legender,2018,Petrol,Automatic,1,102138,19.2,1497,3,7,5,Mumbai,75,Medium,8.45,7.35
Maruti Suzuki,Alto,ZXI,2012,CNG,Manual,1,195772,27.6,1498,3,5,2,Ahmedabad,87,Low,1.38,1.2
Mahindra,Bolero,Luxury Line,2019,Electric,Automatic,2,68865,17.8,0,0,5,4,Chennai,82,Medium,7.59,6.6
Tata,Tiago,Performance,2017,Electric,Manual,3,98612,18.8,0,0,7,4,Bangalore,81,Medium,2.76,2.4
Tesla,Model Y,Sport,2023,Electric,Automatic,1,30287,392.2,0,0,5,5,Bangalore,65,Medium,100.07,87.02
Mercedes-Benz,C-Class,Luxury Line,2017,Electric,Automatic,1,107362,482.5,0,0,5,5,Chennai,86,High,29.51,25.66
BMW,X1,LXI,2016,Petrol,Automatic,1,122308,14.4,2993,6,5,5,Ahmedabad,71,High,17.05,14.83
Tata,Nexon,Sport,2018,CNG,Automatic,1,112814,22.8,1497,3,7,5,Hyderabad,95,Medium,4.52,3.93
Mercedes-Benz,GLE,VXI,2017,Electric,Automatic,1,116214,396.7,0,0,5,5,Bangalore,96,High,60.36,52.49
Audi,Q3,Luxury Line,2023,Petrol,Automatic,1,31882,11.8,2993,6,5,5,Bangalore,74,High,37.9,32.96
Audi,A6,Legender,2022,CNG,Automatic,2,48548,10.0,2998,6,5,5,Pune,66,High,43.56,37.88
Tata,Harrier,Performance,2016,CNG,Automatic,1,134198,28.3,1197,3,7,4,Bangalore,90,Medium,6.76,5.88
Maruti Suzuki,Ertiga,ZXI,2019,CNG,Automatic,1,83258,28.3,1197,3,7,2,Bangalore,68,Low,2.99,2.6
Mahindra,XUV300,VXI,2017,CNG,Automatic,1,118057,29.0,998,3,5,4,Mumbai,92,Medium,5.73,4.98
Mercedes-Benz,GLA,Luxury Line,2014,CNG,Automatic,1,127770,9.2,1998,4,5,4,Delhi,86,High,17.12,14.89
Audi,Q7,Luxury Line,2013,Diesel,Automatic,2,170971,14.2,1998,4,7,5,Bangalore,69,High,23.59,20.51
BMW,7 Series,Sport,2014,Electric,Automatic,1,170850,381.5,0,0,5,4,Kolkata,87,High,43.45,37.78
Toyota,Innova,ZXI,2024,Petrol,Manual,1,24436,15.9,2755,6,7,5,Bangalore,96,Medium,26.32,22.89
Hyundai,Creta,Sport,2023,CNG,Manual,1,36824,30.7,1197,3,7,3,Pune,79,Low,4.65,4.04
Mercedes-Benz,GLA,LXI,2020,CNG,Automatic,1,83573,13.1,1984,4,7,5,Hyderabad,97,High,33.82,29.41
Mercedes-Benz,E-Class,Sport,2021,Diesel,Automatic,1,63546,12.5,1984,4,5,4,Mumbai,72,High,69.38,60.33
BMW,7 Series,Sport,2021,Petrol,Automatic,1,54997,14.5,2993,6,5,5,Mumbai,92,High,92.18,80.16
Mercedes-Benz,GLE,Crysta,2025,Electric,Automatic,1,5658,518.8,0,0,7,4,Delhi,96,High,124.33,108.11
Honda,Amaze,Luxury Line,2024,Electric,Automatic,1,23718,15.6,0,0,7,5,Delhi,79,Medium,10.27,8.93
Mahindra,XUV700,ZXI,2013,Electric,Automatic,1,141848,20.4,0,0,7,5,Bangalore,78,Medium,6.96,6.05
Toyota,Corolla Altis,Legender,2018,CNG,Manual,2,76940,24.4,1498,3,7,5,Hyderabad,66,Medium,5.89,5.12
Mercedes-Benz,GLA,Luxury Line,2017,Electric,Automatic,1,101105,375.4,0,0,7,5,Delhi,90,High,30.05,26.13
Toyota,Innova,Legender,2014,Petrol,Manual,1,154401,18.9,2694,6,7,5,Ahmedabad,69,Medium,6.91,6.01
BMW,5 Series,Luxury Line,2014,Diesel,Automatic,2,120555,14.9,1998,4,7,5,Pune,85,High,29.88,25.98
Tesla,Model 3,Luxury Line,2024,Electric,Automatic,1,30934,468.8,0,0,7,4,Bangalore,78,Medium,67.38,58.59
Mercedes-Benz,E-Class,Performance,2020,Diesel,Automatic,1,64063,14.9,1998,4,7,5,Hyderabad,83,High,67.68,58.85
Tata,Tiago,Legender,2014,Petrol,Automatic,1,126802,22.7,1498,3,5,5,Pune,93,Medium,2.31,2.01
Mercedes-Benz,C-Class,LXI,2024,Petrol,Automatic,1,28148,10.6,2993,6,5,4,Delhi,81,High,48.13,41.85
Tesla,Model 3,Legender,2020,Electric,Automatic,2,85980,473.5,0,0,7,5,Pune,65,Medium,33.97,29.54
BMW,7 Series,Crysta,2024,Petrol,Automatic,1,23688,9.9,2998,6,5,5,Delhi,84,High,108.33,94.2
Audi,Q7,Luxury Line,2016,Petrol,Automatic,1,98558,10.5,1984,4,5,5,Hyderabad,80,High,34.91,30.36
Tata,Punch,LXI,2016,CNG,Automatic,1,134870,27.1,1498,3,5,4,Pune,87,Medium,3.33,2.9
BMW,X5,Luxury Line,2017,Petrol,Automatic,1,130057,12.2,1984,4,7,5,Hyderabad,81,High,38.43,33.42
Hyundai,i20,Crysta,2020,Electric,Automatic,1,75292,19.4,0,0,5,4,Delhi,72,Low,4.7,4.09
Mahindra,XUV700,Performance,2023,CNG,Automatic,1,32592,29.8,1997,4,7,5,Pune,88,Medium,14.21,12.36
Audi,Q5,Legender,2017,Diesel,Automatic,1,103455,12.7,1998,4,5,5,Ahmedabad,71,High,35.24,30.64
BMW,X5,Sport,2017,Diesel,Automatic,3,90369,11.3,2993,6,5,5,Hyderabad,65,High,33.0,28.7
Mahindra,Thar,ZXI,2012,Petrol,Automatic,1,154536,21.2,1997,4,5,5,Mumbai,84,Medium,4.5,3.91
BMW,X1,Performance,2022,Electric,Automatic,1,45094,354.5,0,0,7,4,Delhi,65,High,35.12,30.54
Tesla,Model Y,Performance,2017,Electric,Automatic,3,102866,546.0,0,0,5,4,Hyderabad,98,Medium,58.56,50.92
Mahindra,Thar,VXI,2019,Electric,Manual,3,103220,19.3,0,0,5,5,Mumbai,74,Medium,7.07,6.15
Honda,City,Legender,2014,Electric,Automatic,1,164562,16.7,0,0,5,4,Chennai,84,Medium,3.91,3.4
Honda,WR-V,Legender,2017,Petrol,Automatic,1,128067,22.0,1197,3,7,4,Mumbai,75,Medium,4.51,3.92
Mahindra,XUV300,VXI,2022,CNG,Manual,1,57646,29.9,998,3,7,5,Chennai,68,Medium,6.62,5.76
Maruti Suzuki,Ertiga,LXI,2017,Electric,Automatic,2,106819,21.2,0,0,7,3,Mumbai,93,Low,3.47,3.02
Maruti Suzuki,Dzire,LXI,2014,Electric,Automatic,2,152712,23.2,0,0,7,3,Mumbai,72,Low,2.16,1.88
Mercedes-Benz,S-Class,ZXI,2016,Diesel,Automatic,2,113196,13.5,2998,6,7,5,Kolkata,81,High,53.2,46.26
BMW,7 Series,Performance,2018,Electric,Automatic,1,76941,498.7,0,0,7,4,Pune,98,High,77.3,67.22
Mahindra,Thar,LXI,2025,CNG,Automatic,2,8430,25.7,1997,4,7,5,Pune,79,Medium,12.02,10.45
Mercedes-Benz,E-Class,VXI,2012,Petrol,Automatic,1,190146,13.1,1998,4,5,5,Bangalore,91,High,29.95,26.04
Mahindra,Thar,Luxury Line,2018,Diesel,Automatic,1,106519,17.1,1997,4,7,5,Ahmedabad,98,Medium,8.59,7.47
Mercedes-Benz,GLE,Sport,2018,Diesel,Automatic,1,115925,13.5,2998,6,5,4,Mumbai,88,High,57.11,49.66
Maruti Suzuki,Breza,Crysta,2025,CNG,Manual,1,11225,24.5,1197,3,5,2,Hyderabad,74,Low,4.84,4.21
Toyota,Innova,Legender,2016,Diesel,Manual,1,114635,21.0,2393,4,7,5,Bangalore,83,Medium,11.79,10.25
Tesla,Model Y,Crysta,2016,Electric,Automatic,1,146400,470.3,0,0,5,5,Hyderabad,95,Medium,57.7,50.17
Tata,Nexon,VXI,2016,Electric,Manual,3,124190,23.7,0,0,5,5,Bangalore,72,Medium,3.25,2.83
Tata,Safari,ZXI,2013,Diesel,Manual,1,191575,20.0,1498,3,7,4,Delhi,71,Medium,4.09,3.56
Mahindra,XUV700,Crysta,2022,Electric,Automatic,2,60044,15.3,0,0,7,5,Hyderabad,89,Medium,15.9,13.83
Hyundai,Creta,Luxury Line,2022,Petrol,Manual,1,55640,20.7,998,3,5,3,Mumbai,70,Low,4.66,4.05
Audi,A4,ZXI,2024,Petrol,Automatic,2,23816,10.3,2998,6,7,5,Kolkata,92,High,39.05,33.96
Toyota,Innova,Luxury Line,2023,CNG,Manual,1,39105,26.4,2694,6,7,5,Bangalore,75,Medium,18.26,15.88
Tesla,Model S,Performance,2022,Electric,Automatic,2,39041,510.2,0,0,5,5,Ahmedabad,93,Medium,93.95,81.7
Hyundai,i20,Luxury Line,2020,CNG,Manual,1,74059,25.4,1498,3,5,4,Ahmedabad,78,Low,3.35,2.91
Maruti Suzuki,Swift,LXI,2020,Diesel,Manual,1,74390,19.2,1497,3,5,4,Hyderabad,92,Low,4.06,3.53
BMW,7 Series,LXI,2013,Petrol,Automatic,1,145011,13.0,2993,6,5,4,Bangalore,66,High,34.67,30.15
Mahindra,XUV700,VXI,2016,Petrol,Automatic,2,144795,15.8,1997,4,7,5,Mumbai,68,Medium,6.5,5.65
Mercedes-Benz,C-Class,LXI,2022,Electric,Automatic,1,43988,461.7,0,0,5,5,Bangalore,87,High,52.49,45.64
Hyundai,Verna,Crysta,2014,Diesel,Manual,1,179194,17.0,1197,3,7,2,Delhi,81,Low,2.22,1.93
Maruti Suzuki,Baleno,Performance,2023,CNG,Manual,2,47003,22.9,1197,3,5,4,Hyderabad,80,Low,3.82,3.32
Maruti Suzuki,Breza,Luxury Line,2012,Petrol,Manual,1,158452,17.8,998,3,5,3,Ahmedabad,75,Low,1.4,1.22
Maruti Suzuki,Ertiga,Legender,2016,CNG,Automatic,1,124498,22.0,1498,3,7,3,Chennai,86,Low,2.38,2.07
Tata,Harrier,LXI,2017,CNG,Automatic,1,102075,23.3,1497,3,7,5,Delhi,67,Medium,5.86,5.1
Audi,Q3,VXI,2023,Electric,Automatic,1,45505,497.0,0,0,7,4,Chennai,96,High,47.32,41.15
Maruti Suzuki,Baleno,Crysta,2024,CNG,Manual,1,23170,28.2,1498,3,5,2,Hyderabad,86,Low,4.82,4.19
Tata,Punch,Legender,2018,Electric,Manual,4,111092,18.8,0,0,5,5,Ahmedabad,67,Medium,3.06,2.66
Mahindra,XUV700,ZXI,2025,Diesel,Automatic,1,15690,22.2,1997,4,7,5,Delhi,79,Medium,19.41,16.88
Toyota,Innova,Crysta,2019,Diesel,Automatic,1,89976,23.0,2694,6,7,4,Bangalore,65,Medium,15.11,13.14
Tata,Punch,Crysta,2025,Electric,Manual,2,17764,18.1,0,0,7,5,Hyderabad,70,Medium,8.03,6.98
Mercedes-Benz,C-Class,ZXI,2019,CNG,Automatic,1,77283,10.5,1984,4,5,4,Hyderabad,86,High,28.98,25.2
Toyota,Glanza,VXI,2025,Electric,Manual,1,18214,18.2,0,0,7,4,Bangalore,93,Medium,20.29,17.64
Hyundai,Verna,Sport,2021,CNG,Automatic,3,73608,25.4,1197,3,7,3,Hyderabad,76,Low,3.7,3.22
Toyota,Camry,VXI,2021,Diesel,Manual,1,50323,17.6,1497,3,5,5,Pune,78,Medium,23.36,20.31
Tesla,Model Y,ZXI,2019,Electric,Automatic,2,99106,437.7,0,0,5,5,Pune,69,Medium,57.24,49.77
